"REF_DATE","GEO","DGUID","Companies","Indicator","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-03-14","Canada","2016A000011124","Canadian National, MacMilllan yard, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136373","1.9.1","21.4","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian National, Vancouver terminal, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136374","1.10.1","13.3","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian National, Winnipeg terminal, Manitoba","Terminal dwell-time","Hours","152","units","0","v1014136375","1.11.1","27.0","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136376","1.12.1","17.2","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, Alyth, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136377","1.13.1","27.2","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, Brandon, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136378","1.14.1","11.4","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, Clover Bar, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136379","1.15.1","5.3","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, Coquitlam, British Columbia ","Terminal dwell-time","Hours","152","units","0","v1014136380","1.16.1","19.1","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, Moose Jaw, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136381","1.17.1","13.1","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, Regina, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136382","1.18.1","9.0","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, St Luc, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136383","1.19.1","19.2","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, Thunder Bay, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136384","1.20.1","6.0","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, Toronto yard, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136385","1.21.1","24.4","","","","1"
"2020-03-14","Canada","2016A000011124","Canadian Pacific, Winnipeg, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136386","1.22.1","22.0","","","","1"
"2020-03-14","Canada","2016A000011124","Burlington Northern Santa Fe, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136387","1.23.1","19.1","","","","1"
"2020-03-14","Canada","2016A000011124","Burlington Northern Santa Fe, Vancouver terminal","Terminal dwell-time","Hours","152","units","0","v1014136388","1.24.1","20.3","","","","1"
"2020-03-14","Canada","2016A000011124","Burlington Northern Santa Fe, Winnipeg terminal","Terminal dwell-time","Hours","152","units","0","v1014136389","1.25.1","0.0","","","","1"
"2020-03-14","Canada","2016A000011124","CSXT, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136398","1.34.1","","..","","","1"
"2020-03-14","Canada","2016A000011124","CSXT, Beauharnois, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136399","1.35.1","","..","","","1"
"2020-03-14","Canada","2016A000011124","CSXT, Cécile, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136400","1.36.1","","..","","","1"
"2020-03-14","Canada","2016A000011124","CSXT, Huntingdon, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136401","1.37.1","","..","","","1"
"2020-03-14","Canada","2016A000011124","CSXT, Sarnia, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136402","1.38.1","","..","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136365","1.1.1","19.4","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, Brampton intermodal, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136366","1.2.1","8.8","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, Edmonton terminal, Alberta","Terminal dwell-time","Hours","152","units","0","v1014136367","1.3.1","22.6","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, Taschereau yard, Quebec","Terminal dwell-time","Hours","152","units","0","v1014136368","1.4.1","21.6","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, Prince George yard, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136369","1.5.1","29.4","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, Ridley, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136370","1.6.1","6.8","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, Saskatoon yard, Saskatchewan","Terminal dwell-time","Hours","152","units","0","v1014136371","1.7.1","23.0","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, Scotford, Alberta","Terminal dwell-time","Hours","152","units","0","v1014136372","1.8.1","18.3","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, MacMilllan yard, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136373","1.9.1","24.1","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, Vancouver terminal, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136374","1.10.1","13.7","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian National, Winnipeg terminal, Manitoba","Terminal dwell-time","Hours","152","units","0","v1014136375","1.11.1","27.5","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136376","1.12.1","16.9","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, Alyth, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136377","1.13.1","27.6","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, Brandon, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136378","1.14.1","7.1","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, Clover Bar, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136379","1.15.1","5.6","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, Coquitlam, British Columbia ","Terminal dwell-time","Hours","152","units","0","v1014136380","1.16.1","17.4","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, Moose Jaw, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136381","1.17.1","11.8","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, Regina, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136382","1.18.1","8.7","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, St Luc, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136383","1.19.1","19.7","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, Thunder Bay, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136384","1.20.1","6.5","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, Toronto yard, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136385","1.21.1","23.5","","","","1"
"2020-03-21","Canada","2016A000011124","Canadian Pacific, Winnipeg, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136386","1.22.1","27.2","","","","1"
"2020-03-21","Canada","2016A000011124","Burlington Northern Santa Fe, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136387","1.23.1","18.0","","","","1"
"2020-03-21","Canada","2016A000011124","Burlington Northern Santa Fe, Vancouver terminal","Terminal dwell-time","Hours","152","units","0","v1014136388","1.24.1","18.8","","","","1"
"2020-03-21","Canada","2016A000011124","Burlington Northern Santa Fe, Winnipeg terminal","Terminal dwell-time","Hours","152","units","0","v1014136389","1.25.1","0.0","","","","1"
"2020-03-21","Canada","2016A000011124","CSXT, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136398","1.34.1","","..","","","1"
"2020-03-21","Canada","2016A000011124","CSXT, Beauharnois, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136399","1.35.1","","..","","","1"
"2020-03-21","Canada","2016A000011124","CSXT, Cécile, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136400","1.36.1","","..","","","1"
"2020-03-21","Canada","2016A000011124","CSXT, Huntingdon, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136401","1.37.1","","..","","","1"
"2020-03-21","Canada","2016A000011124","CSXT, Sarnia, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136402","1.38.1","","..","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136365","1.1.1","18.3","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, Brampton intermodal, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136366","1.2.1","9.9","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, Edmonton terminal, Alberta","Terminal dwell-time","Hours","152","units","0","v1014136367","1.3.1","23.2","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, Taschereau yard, Quebec","Terminal dwell-time","Hours","152","units","0","v1014136368","1.4.1","21.3","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, Prince George yard, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136369","1.5.1","26.8","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, Ridley, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136370","1.6.1","5.6","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, Saskatoon yard, Saskatchewan","Terminal dwell-time","Hours","152","units","0","v1014136371","1.7.1","22.0","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, Scotford, Alberta","Terminal dwell-time","Hours","152","units","0","v1014136372","1.8.1","16.8","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, MacMilllan yard, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136373","1.9.1","21.8","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, Vancouver terminal, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136374","1.10.1","12.0","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian National, Winnipeg terminal, Manitoba","Terminal dwell-time","Hours","152","units","0","v1014136375","1.11.1","23.3","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136376","1.12.1","14.8","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, Alyth, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136377","1.13.1","21.8","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, Brandon, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136378","1.14.1","14.3","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, Clover Bar, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136379","1.15.1","6.8","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, Coquitlam, British Columbia ","Terminal dwell-time","Hours","152","units","0","v1014136380","1.16.1","18.0","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, Moose Jaw, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136381","1.17.1","9.9","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, Regina, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136382","1.18.1","10.6","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, St Luc, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136383","1.19.1","15.2","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, Thunder Bay, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136384","1.20.1","4.5","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, Toronto yard, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136385","1.21.1","19.4","","","","1"
"2020-03-28","Canada","2016A000011124","Canadian Pacific, Winnipeg, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136386","1.22.1","20.9","","","","1"
"2020-03-28","Canada","2016A000011124","Burlington Northern Santa Fe, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136387","1.23.1","16.4","","","","1"
"2020-03-28","Canada","2016A000011124","Burlington Northern Santa Fe, Vancouver terminal","Terminal dwell-time","Hours","152","units","0","v1014136388","1.24.1","17.6","","","","1"
"2020-03-28","Canada","2016A000011124","Burlington Northern Santa Fe, Winnipeg terminal","Terminal dwell-time","Hours","152","units","0","v1014136389","1.25.1","0.0","","","","1"
"2020-03-28","Canada","2016A000011124","CSXT, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136398","1.34.1","","..","","","1"
"2020-03-28","Canada","2016A000011124","CSXT, Beauharnois, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136399","1.35.1","","..","","","1"
"2020-03-28","Canada","2016A000011124","CSXT, Cécile, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136400","1.36.1","","..","","","1"
"2020-03-28","Canada","2016A000011124","CSXT, Huntingdon, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136401","1.37.1","","..","","","1"
"2020-03-28","Canada","2016A000011124","CSXT, Sarnia, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136402","1.38.1","","..","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136365","1.1.1","17.4","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, Brampton intermodal, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136366","1.2.1","8.2","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, Edmonton terminal, Alberta","Terminal dwell-time","Hours","152","units","0","v1014136367","1.3.1","21.2","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, Taschereau yard, Quebec","Terminal dwell-time","Hours","152","units","0","v1014136368","1.4.1","18.3","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, Prince George yard, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136369","1.5.1","28.4","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, Ridley, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136370","1.6.1","7.4","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, Saskatoon yard, Saskatchewan","Terminal dwell-time","Hours","152","units","0","v1014136371","1.7.1","19.6","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, Scotford, Alberta","Terminal dwell-time","Hours","152","units","0","v1014136372","1.8.1","15.9","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, MacMilllan yard, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136373","1.9.1","23.5","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, Vancouver terminal, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136374","1.10.1","12.4","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian National, Winnipeg terminal, Manitoba","Terminal dwell-time","Hours","152","units","0","v1014136375","1.11.1","24.0","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136376","1.12.1","14.6","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, Alyth, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136377","1.13.1","21.8","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, Brandon, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136378","1.14.1","9.7","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, Clover Bar, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136379","1.15.1","5.9","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, Coquitlam, British Columbia ","Terminal dwell-time","Hours","152","units","0","v1014136380","1.16.1","15.6","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, Moose Jaw, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136381","1.17.1","8.7","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, Regina, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136382","1.18.1","8.6","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, St Luc, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136383","1.19.1","16.9","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, Thunder Bay, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136384","1.20.1","3.0","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, Toronto yard, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136385","1.21.1","21.8","","","","1"
"2020-04-04","Canada","2016A000011124","Canadian Pacific, Winnipeg, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136386","1.22.1","23.5","","","","1"
"2020-04-04","Canada","2016A000011124","Burlington Northern Santa Fe, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136387","1.23.1","20.4","","","","1"
"2020-04-04","Canada","2016A000011124","Burlington Northern Santa Fe, Vancouver terminal","Terminal dwell-time","Hours","152","units","0","v1014136388","1.24.1","22.1","","","","1"
"2020-04-04","Canada","2016A000011124","Burlington Northern Santa Fe, Winnipeg terminal","Terminal dwell-time","Hours","152","units","0","v1014136389","1.25.1","0.0","","","","1"
"2020-04-04","Canada","2016A000011124","CSXT, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136398","1.34.1","","..","","","1"
"2020-04-04","Canada","2016A000011124","CSXT, Beauharnois, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136399","1.35.1","","..","","","1"
"2020-04-04","Canada","2016A000011124","CSXT, Cécile, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136400","1.36.1","","..","","","1"
"2020-04-04","Canada","2016A000011124","CSXT, Huntingdon, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136401","1.37.1","","..","","","1"
"2020-04-04","Canada","2016A000011124","CSXT, Sarnia, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136402","1.38.1","","..","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136365","1.1.1","15.5","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, Brampton intermodal, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136366","1.2.1","10.4","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, Edmonton terminal, Alberta","Terminal dwell-time","Hours","152","units","0","v1014136367","1.3.1","17.5","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, Taschereau yard, Quebec","Terminal dwell-time","Hours","152","units","0","v1014136368","1.4.1","15.9","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, Prince George yard, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136369","1.5.1","22.1","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, Ridley, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136370","1.6.1","6.2","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, Saskatoon yard, Saskatchewan","Terminal dwell-time","Hours","152","units","0","v1014136371","1.7.1","17.5","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, Scotford, Alberta","Terminal dwell-time","Hours","152","units","0","v1014136372","1.8.1","15.0","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, MacMilllan yard, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136373","1.9.1","22.3","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, Vancouver terminal, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136374","1.10.1","11.1","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian National, Winnipeg terminal, Manitoba","Terminal dwell-time","Hours","152","units","0","v1014136375","1.11.1","21.5","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136376","1.12.1","12.9","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, Alyth, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136377","1.13.1","18.1","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, Brandon, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136378","1.14.1","8.4","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, Clover Bar, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136379","1.15.1","7.3","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, Coquitlam, British Columbia ","Terminal dwell-time","Hours","152","units","0","v1014136380","1.16.1","15.2","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, Moose Jaw, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136381","1.17.1","8.9","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, Regina, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136382","1.18.1","6.2","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, St Luc, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136383","1.19.1","15.3","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, Thunder Bay, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136384","1.20.1","2.8","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, Toronto yard, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136385","1.21.1","19.5","","","","1"
"2020-04-11","Canada","2016A000011124","Canadian Pacific, Winnipeg, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136386","1.22.1","19.6","","","","1"
"2020-04-11","Canada","2016A000011124","Burlington Northern Santa Fe, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136387","1.23.1","14.5","","","","1"
"2020-04-11","Canada","2016A000011124","Burlington Northern Santa Fe, Vancouver terminal","Terminal dwell-time","Hours","152","units","0","v1014136388","1.24.1","15.3","","","","1"
"2020-04-11","Canada","2016A000011124","Burlington Northern Santa Fe, Winnipeg terminal","Terminal dwell-time","Hours","152","units","0","v1014136389","1.25.1","0.0","","","","1"
"2020-04-11","Canada","2016A000011124","CSXT, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136398","1.34.1","","..","","","1"
"2020-04-11","Canada","2016A000011124","CSXT, Beauharnois, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136399","1.35.1","","..","","","1"
"2020-04-11","Canada","2016A000011124","CSXT, Cécile, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136400","1.36.1","","..","","","1"
"2020-04-11","Canada","2016A000011124","CSXT, Huntingdon, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136401","1.37.1","","..","","","1"
"2020-04-11","Canada","2016A000011124","CSXT, Sarnia, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136402","1.38.1","","..","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136365","1.1.1","15.2","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, Brampton intermodal, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136366","1.2.1","8.2","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, Edmonton terminal, Alberta","Terminal dwell-time","Hours","152","units","0","v1014136367","1.3.1","17.5","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, Taschereau yard, Quebec","Terminal dwell-time","Hours","152","units","0","v1014136368","1.4.1","16.5","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, Prince George yard, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136369","1.5.1","17.9","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, Ridley, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136370","1.6.1","5.5","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, Saskatoon yard, Saskatchewan","Terminal dwell-time","Hours","152","units","0","v1014136371","1.7.1","14.3","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, Scotford, Alberta","Terminal dwell-time","Hours","152","units","0","v1014136372","1.8.1","15.1","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, MacMilllan yard, Ontario","Terminal dwell-time","Hours","152","units","0","v1014136373","1.9.1","20.9","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, Vancouver terminal, British Columbia","Terminal dwell-time","Hours","152","units","0","v1014136374","1.10.1","12.8","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian National, Winnipeg terminal, Manitoba","Terminal dwell-time","Hours","152","units","0","v1014136375","1.11.1","22.0","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136376","1.12.1","13.1","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, Alyth, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136377","1.13.1","21.0","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, Brandon, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136378","1.14.1","9.2","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, Clover Bar, Alberta ","Terminal dwell-time","Hours","152","units","0","v1014136379","1.15.1","6.7","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, Coquitlam, British Columbia ","Terminal dwell-time","Hours","152","units","0","v1014136380","1.16.1","13.4","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, Moose Jaw, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136381","1.17.1","12.0","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, Regina, Saskatchewan ","Terminal dwell-time","Hours","152","units","0","v1014136382","1.18.1","6.8","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, St Luc, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136383","1.19.1","17.7","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, Thunder Bay, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136384","1.20.1","3.2","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, Toronto yard, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136385","1.21.1","22.7","","","","1"
"2020-04-18","Canada","2016A000011124","Canadian Pacific, Winnipeg, Manitoba ","Terminal dwell-time","Hours","152","units","0","v1014136386","1.22.1","20.0","","","","1"
"2020-04-18","Canada","2016A000011124","Burlington Northern Santa Fe, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136387","1.23.1","13.8","","","","1"
"2020-04-18","Canada","2016A000011124","Burlington Northern Santa Fe, Vancouver terminal","Terminal dwell-time","Hours","152","units","0","v1014136388","1.24.1","14.6","","","","1"
"2020-04-18","Canada","2016A000011124","Burlington Northern Santa Fe, Winnipeg terminal","Terminal dwell-time","Hours","152","units","0","v1014136389","1.25.1","0.0","","","","1"
"2020-04-18","Canada","2016A000011124","CSXT, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136398","1.34.1","","..","","","1"
"2020-04-18","Canada","2016A000011124","CSXT, Beauharnois, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136399","1.35.1","","..","","","1"
"2020-04-18","Canada","2016A000011124","CSXT, Cécile, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136400","1.36.1","","..","","","1"
"2020-04-18","Canada","2016A000011124","CSXT, Huntingdon, Quebec ","Terminal dwell-time","Hours","152","units","0","v1014136401","1.37.1","","..","","","1"
"2020-04-18","Canada","2016A000011124","CSXT, Sarnia, Ontario ","Terminal dwell-time","Hours","152","units","0","v1014136402","1.38.1","","..","","","1"
"2020-04-25","Canada","2016A000011124","Canadian National, System-wide","Terminal dwell-time","Hours","152","units","0","v1014136365","1.1.1","15.8","","","","1"
